RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
6/30/2020,FY1920,Kings,IHBS,47,,MEMBERS
6/30/2020,FY1920,Kings,IHBS,131363,,MINUTES
6/30/2020,FY1920,Kings,IHBS,394088,,DOLLARS
6/30/2020,FY1920,Kings,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/30/2020,FY1920,Kings,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Kings,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Kings,MENTAL_HEALTH_SVCS,42,,MEMBERS
6/30/2020,FY1920,Kings,MENTAL_HEALTH_SVCS,93681,,MINUTES
6/30/2020,FY1920,Kings,MENTAL_HEALTH_SVCS,287488,,DOLLARS
6/30/2020,FY1920,Kings,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Kings,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Kings,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Lake,ALL,326,,MEMBERS
6/30/2020,FY1920,Lake,ALL,1329647,,DOLLARS
6/30/2020,FY1920,Lake,CASE_MANAGEMENT/BROKERAGE,152,,MEMBERS
6/30/2020,FY1920,Lake,CASE_MANAGEMENT/BROKERAGE,42348,,MINUTES
6/30/2020,FY1920,Lake,CASE_MANAGEMENT/BROKERAGE,83868,,DOLLARS
6/30/2020,FY1920,Lake,CRISIS_INTERVENTION,73,,MEMBERS
6/30/2020,FY1920,Lake,CRISIS_INTERVENTION,21458,,MINUTES
6/30/2020,FY1920,Lake,CRISIS_INTERVENTION,48589,,DOLLARS
6/30/2020,FY1920,Lake,ICC,40,,MEMBERS
6/30/2020,FY1920,Lake,ICC,32650,,MINUTES
6/30/2020,FY1920,Lake,ICC,76637,,DOLLARS
6/30/2020,FY1920,Lake,IHBS,31,,MEMBERS
6/30/2020,FY1920,Lake,IHBS,40341,,MINUTES
6/30/2020,FY1920,Lake,IHBS,96681,,DOLLARS
6/30/2020,FY1920,Lake,MEDICATION_SUPPORT_SVCS,133,,MEMBERS
6/30/2020,FY1920,Lake,MEDICATION_SUPPORT_SVCS,21113,,MINUTES
6/30/2020,FY1920,Lake,MEDICATION_SUPPORT_SVCS,73815,,DOLLARS
6/30/2020,FY1920,Lake,MENTAL_HEALTH_SVCS,283,,MEMBERS
6/30/2020,FY1920,Lake,MENTAL_HEALTH_SVCS,385984,,MINUTES
6/30/2020,FY1920,Lake,MENTAL_HEALTH_SVCS,918282,,DOLLARS
6/30/2020,FY1920,Lake,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Lake,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Lake,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Lassen,ALL,17,,MEMBERS
6/30/2020,FY1920,Lassen,ALL,10353,,DOLLARS
6/30/2020,FY1920,Lassen,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
6/30/2020,FY1920,Lassen,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/30/2020,FY1920,Lassen,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/30/2020,FY1920,Lassen,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Lassen,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Lassen,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Lassen,ICC,15,,MEMBERS
6/30/2020,FY1920,Lassen,ICC,2254,,MINUTES
6/30/2020,FY1920,Lassen,ICC,5229,,DOLLARS
6/30/2020,FY1920,Lassen,IHBS,,1,MEMBERS
6/30/2020,FY1920,Lassen,IHBS,,1,DOLLARS
6/30/2020,FY1920,Lassen,IHBS,,1,MINUTES
6/30/2020,FY1920,Lassen,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/30/2020,FY1920,Lassen,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Lassen,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Lassen,MENTAL_HEALTH_SVCS,,1,MEMBERS
6/30/2020,FY1920,Lassen,MENTAL_HEALTH_SVCS,,1,DOLLARS
6/30/2020,FY1920,Lassen,MENTAL_HEALTH_SVCS,,1,MINUTES
6/30/2020,FY1920,Los Angeles,ALL,9592,,MEMBERS
6/30/2020,FY1920,Los Angeles,ALL,99008037,,DOLLARS
6/30/2020,FY1920,Los Angeles,CASE_MANAGEMENT/BROKERAGE,885,,MEMBERS
6/30/2020,FY1920,Los Angeles,CASE_MANAGEMENT/BROKERAGE,230810,,MINUTES
6/30/2020,FY1920,Los Angeles,CASE_MANAGEMENT/BROKERAGE,497858,,DOLLARS
6/30/2020,FY1920,Los Angeles,CRISIS_INTERVENTION,393,,MEMBERS
6/30/2020,FY1920,Los Angeles,CRISIS_INTERVENTION,104295,,MINUTES
6/30/2020,FY1920,Los Angeles,CRISIS_INTERVENTION,426147,,DOLLARS
6/30/2020,FY1920,Los Angeles,CRISIS_STABILIZATION,66,,MEMBERS
6/30/2020,FY1920,Los Angeles,CRISIS_STABILIZATION,588,,HOURS
6/30/2020,FY1920,Los Angeles,CRISIS_STABILIZATION,37485,,DOLLARS
6/30/2020,FY1920,Los Angeles,FULL_DAY_REHAB,,2,MEMBERS
6/30/2020,FY1920,Los Angeles,FULL_DAY_REHAB,,2,DOLLARS
6/30/2020,FY1920,Los Angeles,FULL_DAY_REHAB,,2,HOURS
6/30/2020,FY1920,Los Angeles,FULL_DAY_TX_INTENSIVE,88,,MEMBERS
6/30/2020,FY1920,Los Angeles,FULL_DAY_TX_INTENSIVE,58866,,HOURS
6/30/2020,FY1920,Los Angeles,FULL_DAY_TX_INTENSIVE,1934436,,DOLLARS
6/30/2020,FY1920,Los Angeles,ICC,7074,,MEMBERS
6/30/2020,FY1920,Los Angeles,ICC,12958555,,MINUTES
6/30/2020,FY1920,Los Angeles,ICC,26906552,,DOLLARS
6/30/2020,FY1920,Los Angeles,IHBS,6796,,MEMBERS
6/30/2020,FY1920,Los Angeles,IHBS,13620763,,MINUTES
6/30/2020,FY1920,Los Angeles,IHBS,36583149,,DOLLARS
6/30/2020,FY1920,Los Angeles,MEDICATION_SUPPORT_SVCS,1685,,MEMBERS
6/30/2020,FY1920,Los Angeles,MEDICATION_SUPPORT_SVCS,646211,,MINUTES
6/30/2020,FY1920,Los Angeles,MEDICATION_SUPPORT_SVCS,3253065,,DOLLARS
6/30/2020,FY1920,Los Angeles,MENTAL_HEALTH_SVCS,4328,,MEMBERS
6/30/2020,FY1920,Los Angeles,MENTAL_HEALTH_SVCS,8034793,,MINUTES
6/30/2020,FY1920,Los Angeles,MENTAL_HEALTH_SVCS,21919914,,DOLLARS
6/30/2020,FY1920,Los Angeles,PSYCHIATRIC_HEALTH_FACILITY,26,,MEMBERS
6/30/2020,FY1920,Los Angeles,PSYCHIATRIC_HEALTH_FACILITY,2270,,DAYS
6/30/2020,FY1920,Los Angeles,PSYCHIATRIC_HEALTH_FACILITY,1437251,,DOLLARS
6/30/2020,FY1920,Los Angeles,SDMC_HOSPITAL_INPATIENT,51,,MEMBERS
6/30/2020,FY1920,Los Angeles,SDMC_HOSPITAL_INPATIENT,434,,DAYS
6/30/2020,FY1920,Los Angeles,SDMC_HOSPITAL_INPATIENT,563228,,DOLLARS
6/30/2020,FY1920,Los Angeles,THERAPEUTIC_BEHAVIORAL_SVCS,321,,MEMBERS
6/30/2020,FY1920,Los Angeles,THERAPEUTIC_BEHAVIORAL_SVCS,1866457,,MINUTES
6/30/2020,FY1920,Los Angeles,THERAPEUTIC_BEHAVIORAL_SVCS,5152124,,DOLLARS
6/30/2020,FY1920,Madera,ALL,251,,MEMBERS
6/30/2020,FY1920,Madera,ALL,775403,,DOLLARS
6/30/2020,FY1920,Madera,CASE_MANAGEMENT/BROKERAGE,134,,MEMBERS
6/30/2020,FY1920,Madera,CASE_MANAGEMENT/BROKERAGE,43910,,MINUTES
6/30/2020,FY1920,Madera,CASE_MANAGEMENT/BROKERAGE,135685,,DOLLARS
6/30/2020,FY1920,Madera,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Madera,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Madera,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Madera,ICC,69,,MEMBERS
6/30/2020,FY1920,Madera,ICC,79371,,MINUTES
6/30/2020,FY1920,Madera,ICC,245250,,DOLLARS
6/30/2020,FY1920,Madera,IHBS,,1,MEMBERS
6/30/2020,FY1920,Madera,IHBS,,1,DOLLARS
6/30/2020,FY1920,Madera,IHBS,,1,MINUTES
6/30/2020,FY1920,Madera,MEDICATION_SUPPORT_SVCS,16,,MEMBERS
6/30/2020,FY1920,Madera,MEDICATION_SUPPORT_SVCS,3627,,MINUTES
6/30/2020,FY1920,Madera,MEDICATION_SUPPORT_SVCS,21843,,DOLLARS
6/30/2020,FY1920,Madera,MENTAL_HEALTH_SVCS,199,,MEMBERS
6/30/2020,FY1920,Madera,MENTAL_HEALTH_SVCS,112714,,MINUTES
6/30/2020,FY1920,Madera,MENTAL_HEALTH_SVCS,370829,,DOLLARS
6/30/2020,FY1920,Marin,ALL,123,,MEMBERS
6/30/2020,FY1920,Marin,ALL,987713,,DOLLARS
6/30/2020,FY1920,Marin,CASE_MANAGEMENT/BROKERAGE,20,,MEMBERS
6/30/2020,FY1920,Marin,CASE_MANAGEMENT/BROKERAGE,3130,,MINUTES
6/30/2020,FY1920,Marin,CASE_MANAGEMENT/BROKERAGE,16767,,DOLLARS
6/30/2020,FY1920,Marin,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Marin,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Marin,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Marin,CRISIS_STABILIZATION,,1,MEMBERS
6/30/2020,FY1920,Marin,CRISIS_STABILIZATION,,1,DOLLARS
6/30/2020,FY1920,Marin,CRISIS_STABILIZATION,,1,HOURS
6/30/2020,FY1920,Marin,ICC,103,,MEMBERS
6/30/2020,FY1920,Marin,ICC,93041,,MINUTES
6/30/2020,FY1920,Marin,ICC,383897,,DOLLARS
6/30/2020,FY1920,Marin,IHBS,35,,MEMBERS
6/30/2020,FY1920,Marin,IHBS,55725,,MINUTES
6/30/2020,FY1920,Marin,IHBS,195185,,DOLLARS
6/30/2020,FY1920,Marin,MEDICATION_SUPPORT_SVCS,12,,MEMBERS
6/30/2020,FY1920,Marin,MEDICATION_SUPPORT_SVCS,3365,,MINUTES
6/30/2020,FY1920,Marin,MEDICATION_SUPPORT_SVCS,43913,,DOLLARS
6/30/2020,FY1920,Marin,MENTAL_HEALTH_SVCS,44,,MEMBERS
6/30/2020,FY1920,Marin,MENTAL_HEALTH_SVCS,48948,,MINUTES
6/30/2020,FY1920,Marin,MENTAL_HEALTH_SVCS,329361,,DOLLARS
6/30/2020,FY1920,Marin,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Marin,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Marin,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Mariposa,ALL,83,,MEMBERS
6/30/2020,FY1920,Mariposa,ALL,894739,,DOLLARS
6/30/2020,FY1920,Mariposa,CASE_MANAGEMENT/BROKERAGE,23,,MEMBERS
6/30/2020,FY1920,Mariposa,CASE_MANAGEMENT/BROKERAGE,3709,,MINUTES
6/30/2020,FY1920,Mariposa,CASE_MANAGEMENT/BROKERAGE,14242,,DOLLARS
6/30/2020,FY1920,Mariposa,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Mariposa,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Mariposa,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Mariposa,ICC,44,,MEMBERS
6/30/2020,FY1920,Mariposa,ICC,32596,,MINUTES
6/30/2020,FY1920,Mariposa,ICC,125169,,DOLLARS
6/30/2020,FY1920,Mariposa,IHBS,34,,MEMBERS
6/30/2020,FY1920,Mariposa,IHBS,46021,,MINUTES
6/30/2020,FY1920,Mariposa,IHBS,228263,,DOLLARS
6/30/2020,FY1920,Mariposa,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/30/2020,FY1920,Mariposa,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Mariposa,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Mariposa,MENTAL_HEALTH_SVCS,55,,MEMBERS
6/30/2020,FY1920,Mariposa,MENTAL_HEALTH_SVCS,105028,,MINUTES
6/30/2020,FY1920,Mariposa,MENTAL_HEALTH_SVCS,516431,,DOLLARS
6/30/2020,FY1920,Mariposa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Mariposa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Mariposa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Mendocino,ALL,157,,MEMBERS
6/30/2020,FY1920,Mendocino,ALL,664360,,DOLLARS
6/30/2020,FY1920,Mendocino,ICC,152,,MEMBERS
6/30/2020,FY1920,Mendocino,ICC,140951,,MINUTES
6/30/2020,FY1920,Mendocino,ICC,331910,,DOLLARS
6/30/2020,FY1920,Mendocino,IHBS,78,,MEMBERS
6/30/2020,FY1920,Mendocino,IHBS,126290,,MINUTES
6/30/2020,FY1920,Mendocino,IHBS,329843,,DOLLARS
6/30/2020,FY1920,Mendocino,TFC,,1,MEMBERS
6/30/2020,FY1920,Mendocino,TFC,,1,DAYS
6/30/2020,FY1920,Mendocino,TFC,,1,DOLLARS
6/30/2020,FY1920,Merced,ALL,296,,MEMBERS
6/30/2020,FY1920,Merced,ALL,1786548,,DOLLARS
6/30/2020,FY1920,Merced,CASE_MANAGEMENT/BROKERAGE,47,,MEMBERS
6/30/2020,FY1920,Merced,CASE_MANAGEMENT/BROKERAGE,14641,,MINUTES
6/30/2020,FY1920,Merced,CASE_MANAGEMENT/BROKERAGE,35726,,DOLLARS
6/30/2020,FY1920,Merced,CRISIS_INTERVENTION,13,,MEMBERS
6/30/2020,FY1920,Merced,CRISIS_INTERVENTION,2830,,MINUTES
6/30/2020,FY1920,Merced,CRISIS_INTERVENTION,8206,,DOLLARS
6/30/2020,FY1920,Merced,ICC,236,,MEMBERS
6/30/2020,FY1920,Merced,ICC,145167,,MINUTES
6/30/2020,FY1920,Merced,ICC,352390,,DOLLARS
6/30/2020,FY1920,Merced,IHBS,156,,MEMBERS
6/30/2020,FY1920,Merced,IHBS,377109,,MINUTES
6/30/2020,FY1920,Merced,IHBS,1037610,,DOLLARS
6/30/2020,FY1920,Merced,MEDICATION_SUPPORT_SVCS,13,,MEMBERS
6/30/2020,FY1920,Merced,MEDICATION_SUPPORT_SVCS,1666,,MINUTES
6/30/2020,FY1920,Merced,MEDICATION_SUPPORT_SVCS,9079,,DOLLARS
6/30/2020,FY1920,Merced,MENTAL_HEALTH_SVCS,75,,MEMBERS
6/30/2020,FY1920,Merced,MENTAL_HEALTH_SVCS,126140,,MINUTES
6/30/2020,FY1920,Merced,MENTAL_HEALTH_SVCS,343537,,DOLLARS
6/30/2020,FY1920,Modoc,ALL,26,,MEMBERS
6/30/2020,FY1920,Modoc,ALL,108553,,DOLLARS
6/30/2020,FY1920,Modoc,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
6/30/2020,FY1920,Modoc,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/30/2020,FY1920,Modoc,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/30/2020,FY1920,Modoc,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Modoc,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Modoc,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Modoc,ICC,20,,MEMBERS
6/30/2020,FY1920,Modoc,ICC,5567,,MINUTES
6/30/2020,FY1920,Modoc,ICC,19317,,DOLLARS
6/30/2020,FY1920,Modoc,IHBS,,1,MEMBERS
6/30/2020,FY1920,Modoc,IHBS,,1,DOLLARS
6/30/2020,FY1920,Modoc,IHBS,,1,MINUTES
6/30/2020,FY1920,Modoc,MENTAL_HEALTH_SVCS,22,,MEMBERS
6/30/2020,FY1920,Modoc,MENTAL_HEALTH_SVCS,17894,,MINUTES
6/30/2020,FY1920,Modoc,MENTAL_HEALTH_SVCS,62983,,DOLLARS
6/30/2020,FY1920,Mono,ALL,,1,MEMBERS
6/30/2020,FY1920,Mono,ALL,,1,DOLLARS
6/30/2020,FY1920,Mono,ICC,,1,MEMBERS
6/30/2020,FY1920,Mono,ICC,,1,DOLLARS
6/30/2020,FY1920,Mono,ICC,,1,MINUTES
6/30/2020,FY1920,Mono,IHBS,,1,MEMBERS
6/30/2020,FY1920,Mono,IHBS,,1,DOLLARS
6/30/2020,FY1920,Mono,IHBS,,1,MINUTES
6/30/2020,FY1920,Monterey,ALL,164,,MEMBERS
6/30/2020,FY1920,Monterey,ALL,552087,,DOLLARS
6/30/2020,FY1920,Monterey,ICC,153,,MEMBERS
6/30/2020,FY1920,Monterey,ICC,123379,,MINUTES
6/30/2020,FY1920,Monterey,ICC,354901,,DOLLARS
6/30/2020,FY1920,Monterey,IHBS,53,,MEMBERS
6/30/2020,FY1920,Monterey,IHBS,57694,,MINUTES
6/30/2020,FY1920,Monterey,IHBS,197186,,DOLLARS
6/30/2020,FY1920,Napa,ALL,52,,MEMBERS
6/30/2020,FY1920,Napa,ALL,289466,,DOLLARS
6/30/2020,FY1920,Napa,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
6/30/2020,FY1920,Napa,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/30/2020,FY1920,Napa,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/30/2020,FY1920,Napa,CRISIS_STABILIZATION,,1,MEMBERS
6/30/2020,FY1920,Napa,CRISIS_STABILIZATION,,1,DOLLARS
6/30/2020,FY1920,Napa,CRISIS_STABILIZATION,,1,HOURS
6/30/2020,FY1920,Napa,ICC,39,,MEMBERS
6/30/2020,FY1920,Napa,ICC,17312,,MINUTES
6/30/2020,FY1920,Napa,ICC,110940,,DOLLARS
6/30/2020,FY1920,Napa,IHBS,,1,MEMBERS
6/30/2020,FY1920,Napa,IHBS,,1,DOLLARS
6/30/2020,FY1920,Napa,IHBS,,1,MINUTES
6/30/2020,FY1920,Napa,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/30/2020,FY1920,Napa,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Napa,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Napa,MENTAL_HEALTH_SVCS,14,,MEMBERS
6/30/2020,FY1920,Napa,MENTAL_HEALTH_SVCS,13921,,MINUTES
6/30/2020,FY1920,Napa,MENTAL_HEALTH_SVCS,96608,,DOLLARS
6/30/2020,FY1920,Napa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Napa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Napa,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Nevada,ALL,124,,MEMBERS
6/30/2020,FY1920,Nevada,ALL,771785,,DOLLARS
6/30/2020,FY1920,Nevada,CASE_MANAGEMENT/BROKERAGE,18,,MEMBERS
6/30/2020,FY1920,Nevada,CASE_MANAGEMENT/BROKERAGE,6891,,MINUTES
6/30/2020,FY1920,Nevada,CASE_MANAGEMENT/BROKERAGE,13920,,DOLLARS
6/30/2020,FY1920,Nevada,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Nevada,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Nevada,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Nevada,ICC,114,,MEMBERS
6/30/2020,FY1920,Nevada,ICC,201111,,MINUTES
6/30/2020,FY1920,Nevada,ICC,434228,,DOLLARS
6/30/2020,FY1920,Nevada,IHBS,53,,MEMBERS
6/30/2020,FY1920,Nevada,IHBS,58818,,MINUTES
6/30/2020,FY1920,Nevada,IHBS,167730,,DOLLARS
6/30/2020,FY1920,Nevada,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/30/2020,FY1920,Nevada,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/30/2020,FY1920,Nevada,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/30/2020,FY1920,Nevada,MENTAL_HEALTH_SVCS,31,,MEMBERS
6/30/2020,FY1920,Nevada,MENTAL_HEALTH_SVCS,50954,,MINUTES
6/30/2020,FY1920,Nevada,MENTAL_HEALTH_SVCS,132989,,DOLLARS
6/30/2020,FY1920,Nevada,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Nevada,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Nevada,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Orange,ALL,3073,,MEMBERS
6/30/2020,FY1920,Orange,ALL,11470196,,DOLLARS
6/30/2020,FY1920,Orange,CASE_MANAGEMENT/BROKERAGE,295,,MEMBERS
6/30/2020,FY1920,Orange,CASE_MANAGEMENT/BROKERAGE,42617,,MINUTES
6/30/2020,FY1920,Orange,CASE_MANAGEMENT/BROKERAGE,106690,,DOLLARS
6/30/2020,FY1920,Orange,CRISIS_INTERVENTION,122,,MEMBERS
6/30/2020,FY1920,Orange,CRISIS_INTERVENTION,32172,,MINUTES
6/30/2020,FY1920,Orange,CRISIS_INTERVENTION,174193,,DOLLARS
6/30/2020,FY1920,Orange,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
6/30/2020,FY1920,Orange,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
6/30/2020,FY1920,Orange,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
6/30/2020,FY1920,Orange,CRISIS_STABILIZATION,14,,MEMBERS
6/30/2020,FY1920,Orange,CRISIS_STABILIZATION,328,,HOURS
6/30/2020,FY1920,Orange,CRISIS_STABILIZATION,30066,,DOLLARS
6/30/2020,FY1920,Orange,ICC,2654,,MEMBERS
6/30/2020,FY1920,Orange,ICC,1629890,,MINUTES
6/30/2020,FY1920,Orange,ICC,3295157,,DOLLARS
6/30/2020,FY1920,Orange,IHBS,1667,,MEMBERS
6/30/2020,FY1920,Orange,IHBS,1622975,,MINUTES
6/30/2020,FY1920,Orange,IHBS,3501117,,DOLLARS
6/30/2020,FY1920,Orange,MEDICATION_SUPPORT_SVCS,314,,MEMBERS
6/30/2020,FY1920,Orange,MEDICATION_SUPPORT_SVCS,112166,,MINUTES
6/30/2020,FY1920,Orange,MEDICATION_SUPPORT_SVCS,511085,,DOLLARS
6/30/2020,FY1920,Orange,MENTAL_HEALTH_SVCS,930,,MEMBERS
6/30/2020,FY1920,Orange,MENTAL_HEALTH_SVCS,1128715,,MINUTES
6/30/2020,FY1920,Orange,MENTAL_HEALTH_SVCS,3182420,,DOLLARS
6/30/2020,FY1920,Orange,THERAPEUTIC_BEHAVIORAL_SVCS,106,,MEMBERS
6/30/2020,FY1920,Orange,THERAPEUTIC_BEHAVIORAL_SVCS,283986,,MINUTES
6/30/2020,FY1920,Orange,THERAPEUTIC_BEHAVIORAL_SVCS,668415,,DOLLARS
6/30/2020,FY1920,Placer,ALL,138,,MEMBERS
6/30/2020,FY1920,Placer,ALL,437328,,DOLLARS
6/30/2020,FY1920,Placer,CASE_MANAGEMENT/BROKERAGE,35,,MEMBERS
6/30/2020,FY1920,Placer,CASE_MANAGEMENT/BROKERAGE,4685,,MINUTES
6/30/2020,FY1920,Placer,CASE_MANAGEMENT/BROKERAGE,13623,,DOLLARS
6/30/2020,FY1920,Placer,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Placer,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Placer,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Placer,ICC,118,,MEMBERS
6/30/2020,FY1920,Placer,ICC,67562,,MINUTES
6/30/2020,FY1920,Placer,ICC,215892,,DOLLARS
6/30/2020,FY1920,Placer,IHBS,48,,MEMBERS
6/30/2020,FY1920,Placer,IHBS,38682,,MINUTES
6/30/2020,FY1920,Placer,IHBS,137654,,DOLLARS
6/30/2020,FY1920,Placer,MENTAL_HEALTH_SVCS,43,,MEMBERS
6/30/2020,FY1920,Placer,MENTAL_HEALTH_SVCS,9187,,MINUTES
6/30/2020,FY1920,Placer,MENTAL_HEALTH_SVCS,32639,,DOLLARS
6/30/2020,FY1920,Placer,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/30/2020,FY1920,Placer,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/30/2020,FY1920,Placer,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/30/2020,FY1920,Plumas,ALL,,1,MEMBERS
6/30/2020,FY1920,Plumas,ALL,,1,DOLLARS
6/30/2020,FY1920,Plumas,CRISIS_INTERVENTION,,1,MEMBERS
6/30/2020,FY1920,Plumas,CRISIS_INTERVENTION,,1,DOLLARS
6/30/2020,FY1920,Plumas,CRISIS_INTERVENTION,,1,MINUTES
6/30/2020,FY1920,Plumas,MENTAL_HEALTH_SVCS,,1,MEMBERS
6/30/2020,FY1920,Plumas,MENTAL_HEALTH_SVCS,,1,DOLLARS
6/30/2020,FY1920,Plumas,MENTAL_HEALTH_SVCS,,1,MINUTES
6/30/2020,FY1920,Riverside,ALL,2747,,MEMBERS
6/30/2020,FY1920,Riverside,ALL,9112648,,DOLLARS
6/30/2020,FY1920,Riverside,CASE_MANAGEMENT/BROKERAGE,236,,MEMBERS
6/30/2020,FY1920,Riverside,CASE_MANAGEMENT/BROKERAGE,42673,,MINUTES
6/30/2020,FY1920,Riverside,CASE_MANAGEMENT/BROKERAGE,110647,,DOLLARS
6/30/2020,FY1920,Riverside,CRISIS_INTERVENTION,27,,MEMBERS
6/30/2020,FY1920,Riverside,CRISIS_INTERVENTION,4965,,MINUTES
6/30/2020,FY1920,Riverside,CRISIS_INTERVENTION,13977,,DOLLARS
6/30/2020,FY1920,Riverside,CRISIS_STABILIZATION,,1,MEMBERS
6/30/2020,FY1920,Riverside,CRISIS_STABILIZATION,,1,DOLLARS
6/30/2020,FY1920,Riverside,CRISIS_STABILIZATION,,1,HOURS
6/30/2020,FY1920,Riverside,ICC,2321,,MEMBERS
6/30/2020,FY1920,Riverside,ICC,1620858,,MINUTES
6/30/2020,FY1920,Riverside,ICC,3513007,,DOLLARS
6/30/2020,FY1920,Riverside,IHBS,1055,,MEMBERS
6/30/2020,FY1920,Riverside,IHBS,1658899,,MINUTES
6/30/2020,FY1920,Riverside,IHBS,3271453,,DOLLARS
6/30/2020,FY1920,Riverside,MEDICATION_SUPPORT_SVCS,352,,MEMBERS
6/30/2020,FY1920,Riverside,MEDICATION_SUPPORT_SVCS,72229,,MINUTES
